groupID	cellType	UMAP1	UMAP2	Pseudotime	color	MyeloidProbs	ErythroidProbs	BLymphoidProbs	TLymphoidProbs
516	CD14mono	-10.4574720027912	0.774615542877679	0.388055557508274	#F28238	0.99982810316078	0	0	0
517	CD4	8.13583167762871	-0.568808717738624	0.979344285511551	#005F9F	0	0	0	0.998521366929738
518	CD8	6.43310579033012	-2.1046639514079	0.981856633523863	#1481C4	0	0	0	0.998702362892388
519	CD14mono	-8.42110840110664	1.09527506111956	0.398673478047455	#F28238	0.999885709712861	0	0	0
520	NK	3.63057168693657	-6.78603897811079	0.993129697935321	#492264	0	0	0	0.999219736916647
521	CD14mono	-7.73887411384468	4.02244223831988	0.375067401521925	#F28238	0.999494177462677	0	0	0
522	NK	4.50017436714287	-9.06356201888227	0.976081571448358	#492264	0	0	0	0.997749309783277
523	CD16mono	-8.12203136711006	4.05660332917071	0.339869606683919	#F26625	0.997381437908852	0	0	0
524	DC	-3.86155382423286	0.831685440529351	0.0671830398813215	#D13C27	0.922203974560656	0.0431892262402729	0.0314074425504173	0
525	plasmaB	3.73182066650505	5.25882043122149	0.643597000708573	#C757A1	0	0	0.621900586711149	0.377283105550573
526	CD14mono	-10.380033648299	-0.805508596908088	0.397396344069161	#F28238	0.999883182091804	0	0	0
527	NaiveB	3.16093786926384	11.4010652470479	0.877604323384934	#A896C8	0	0	0.995461058585975	0
528	CD8	5.51325925560112	-0.245478799652095	0.957774486707899	#1481C4	0	0	0	0.99577743789439
529	CD4	9.12003978462334	1.52081777333117	0.981426508884823	#005F9F	0	0	0	0.998544335415812
530	HSC/MPP	-2.40272132186775	0.566385285843377	0.0603441075516644	#0E4421	0.341862711569259	0.378166789620662	0.272067738992032	0
531	CD14mono	-5.86589065818672	1.59633602379656	0.338621892186681	#F28238	0.995970727427435	0	0	0
532	CMP	-1.88661042480354	-0.254035452466245	0.0351033992039447	#46A147	0.364976034944137	0.427740570617408	0.201149830900081	0
533	late-Ery	-7.02850738792305	-10.9891038966289	0.910849805709589	#901838	0	0.999999999999804	0	0
534	Baso	-3.79199878005867	0.0911460089573907	0.0344888083870965	#67B545	0.857649218089179	0.0818761699587546	0.0567879078172832	0
535	pro/pre-B	-2.24134985237007	10.4882892537007	0.731969631898919	#A896C8	0	0	0.983004191237114	0.0169591172913083
536	pro/pre-B	-2.56197181968575	10.3483756947408	0.73075661257368	#A896C8	0	0	0.982909032489582	0.0170540705728698
537	NaiveB	3.6938801643383	9.95795764206744	0.872365743630726	#A896C8	0	0	0.994243497380297	0
538	CD4	8.04562648506279	0.63443078278399	0.977137789832983	#005F9F	0	0	0	0.998456534900136
539	NaiveB	3.5912407276165	10.8976272511373	0.876934369442141	#A896C8	0	0	0.995254080553265	0
540	LMPP	-2.02129021911507	2.55831875084734	0.0468572223858031	#00AF99	0.413523109991525	0.317379060191779	0.261287447170296	0
541	NK	2.64619740219231	-9.8735176158061	0.999153551719691	#492264	0	0	0	0.999380944612741
542	CD4	6.70960410804863	0.6173807549367	0.9760654037482	#005F9F	0	0	0	0.998406485764731
543	CD4	8.55660709114189	-0.136513559233184	0.975676940332767	#005F9F	0	0	0	0.998361999868069
544	NK	3.4324432250988	-8.03729496718549	0.99648969019761	#492264	0	0	0	0.99932132032431
545	CD14mono	-11.7333709362019	-0.549069209109779	0.39472486107184	#F28238	0.999870322733682	0	0	0
546	NK	4.05229839058037	-7.93916712523603	0.996240198304752	#492264	0	0	0	0.999315297243126
547	pro/pre-B	-1.50209990768318	8.13224734543658	0.645824973736027	#A896C8	0	0	0.978396485821056	0.0215567977695247
548	late-Ery	-8.36660019187813	-10.6074873042216	0.895034202394695	#901838	0	0.999999999999773	0	0
549	pro/pre-B	-2.08496824531441	9.21880473374224	0.712178262905626	#A896C8	0	0	0.980939548369561	0.0190193019722852
550	CD14mono	-8.49800220756416	1.26205398320055	0.398558205423614	#F28238	0.999884709339261	0	0	0
551	DC	-4.86127249030952	1.14355363129473	0.191953336208364	#D13C27	0.990775817751461	0	0	0
552	CD4	7.26693471641655	-0.279479224320288	0.978241925458438	#005F9F	0	0	0	0.998505489423363
553	CD14mono	-9.12506977348213	-0.780747039329047	0.394404093953377	#F28238	0.99986504835652	0	0	0
554	CD14mono	-10.9644357326496	0.0191188025364922	0.391660975827772	#F28238	0.999850436371481	0	0	0
555	late-Ery	-8.06831184654121	-10.7874446940532	0.900093356154273	#901838	0	0.99999999999978	0	0
556	plasmaB	4.14720567436333	6.47776831864214	0.667548654282751	#C757A1	0	0	0.646472321610401	0.352764429083186
557	pro/pre-B	-2.39083448676949	9.78605784653521	0.727498437687053	#A896C8	0	0	0.982612320938512	0.0173501414651222
558	DC	-5.04197136192207	1.46004034756518	0.147028343683754	#D13C27	0.978372272351857	0	0	0
559	CD14mono	-8.5140887859333	0.828352944839959	0.399698557787786	#F28238	0.999890043000874	0	0	0
560	MEP	-3.96259132652168	-4.79877529860639	0.519402344512335	#EF3741	0	0.999999994466828	0	0
561	CD16mono	-9.29907146720772	4.15397204636431	0.373616037462062	#F26625	0.99942597098351	0	0	0
562	CD14mono	-7.58819023399239	0.528856592167382	0.390533641320343	#F28238	0.999847904062593	0	0	0
563	CD14mono	-7.47412697105293	1.1370740103612	0.378361967091216	#F28238	0.999631869511213	0	0	0
564	CD8	4.78055652351494	-2.66098676444196	0.982280773310921	#1481C4	0	0	0	0.998710769538292
565	plasmaB	4.28236945839043	5.73916854142046	0.649468788155193	#C757A1	0	0	0.623798254164594	0.375389535784216
566	CD16mono	-8.86587349204903	5.22367038010455	0.366567684323537	#F26625	0.999172299525321	0	0	0
567	CD4	8.55453475685234	1.65944673298693	0.977657950907442	#005F9F	0	0	0	0.998494027331793
568	CD14mono	-5.69801107673531	1.54551293133593	0.330264678032757	#F28238	0.108178705794155	0	0.307294151269424	0.579687515961845
569	MemoryB	4.21377834053154	8.62267245529986	0.859393408907319	#B280B9	0	0	0.987907380362384	0.0120665139079976
570	late-Ery	-7.66575161247139	-11.1256338191142	0.907074573050655	#901838	0	0.999999999999793	0	0
571	NaiveB	4.34026750297661	11.0307849812398	0.877524792906657	#A896C8	0	0	0.995411986059173	0
572	NaiveB	3.90658839912529	11.0284122395406	0.877194888055303	#A896C8	0	0	0.995292528448493	0
573	pro/pre-B	1.518320285989	10.6003431248555	0.849675189639402	#A896C8	0	0	0.989092458434344	0.0108839941979453
574	CD14mono	-8.14211479453926	3.21499861954546	0.381523723471856	#F28238	0.999721328831502	0	0	0
575	GMP	-5.75926033286934	4.22267140625811	0.232268203916792	#FAA31B	0.993670365616387	0	0	0
576	early-Ery	-5.69465175895576	-5.86061535597944	0.685516950774034	#CC1F39	0	0.999999999999323	0	0
577	NaiveB	4.29359849662895	10.462130920876	0.876978514502104	#A896C8	0	0	0.995021212382833	0
578	pDC	-2.66202226905708	5.18020381211138	0.190757960020308	#854199	0.975713193020849	0.0113970144087789	0.0101013175818046	0
579	NaiveB	4.3374417659771	11.6566986012349	0.877596658243199	#A896C8	0	0	0.995439907642997	0
580	NaiveB	4.594292485429	10.8277429509053	0.878087070960882	#A896C8	0	0	0.995520095025218	0
581	early-Ery	-7.83315387992744	-8.74975929976606	0.861785618537287	#CC1F39	0	0.999999999999708	0	0
582	CMP	-1.9517610433567	-0.176555035721297	0.037011073953363	#46A147	0.363222514339138	0.430092733985493	0.200570668748453	0
583	late-Ery	-7.00550524024849	-11.8403793406596	0.912755143299713	#901838	0	0.999999999999726	0	0
584	NaiveB	-3.59360615043526	-2.54440699340009	0.875232662678495	#A896C8	0	0	0.994817986629622	0
585	late-Ery	-7.72282472877388	-10.9179702830424	0.90042182432283	#901838	0	0.999999999999773	0	0
586	CD4	8.65288909645195	0.787762300957208	0.978093955180347	#005F9F	0	0	0	0.998484616246516
587	HSC/MPP	-1.65461853771095	0.807322638023858	0.00801487259042793	#0E4421	0.423207365480054	0.355319400342784	0.214835818506796	0
588	MEP	-2.71804419784431	-1.71727405310773	0.162673295762977	#EF3741	0.0134665405946695	0.977827598582452	0	0
589	MemoryB	4.45024903984184	9.57049025772906	0.87293752893223	#B280B9	0	0	0.994054300990398	0
590	CD14mono	-11.3215657833088	1.25092818020678	0.381553710976635	#F28238	0.99972097152879	0	0	0
591	CD14mono	-11.299111521529	0.450801150787835	0.391918614046122	#F28238	0.999852452282006	0	0	0
592	CD8	6.06210168571587	-0.153837783347602	0.963479226748071	#1481C4	0	0	0	0.996972652900898
593	CD4	8.79174312324638	-0.523702753793235	0.977243199422857	#005F9F	0	0	0	0.99846073624684
594	GMP	-10.4325753810871	2.27126659630633	0.345296364972116	#FAA31B	0.997905966550975	0	0	0
595	late-Ery	-8.13710418968086	-9.98534832717084	0.896451108861115	#901838	0	0.999999999999781	0	0
596	MEP	-3.29792419700508	-3.65934549094343	0.352957129746562	#EF3741	0	0.999990731136554	0	0
597	CD14mono	-8.18670574455147	1.35737182377673	0.391884972793449	#F28238	0.999850628437349	0	0	0
598	pDC	-2.59268299369698	5.43821467636919	0.193435198028522	#854199	0.975713193833338	0.0113970139281209	0.0101013172562646	0
599	CD4	7.10926421852226	-0.0144074690451576	0.977848387220087	#005F9F	0	0	0	0.998511217323165
600	CD8	4.44729789466972	-4.77339659453535	0.983887416434361	#1481C4	0	0	0	0.998769312145269
601	NK	3.44633611412163	-9.59427414656782	0.994952881723109	#492264	0	0	0	0.999277548825696
602	CD4	9.47431644172783	0.593438463200097	0.969600276498198	#005F9F	0	0	0	0.997642875582493
603	CD16mono	-9.2531310680378	3.83279694794512	0.374688483775774	#F26625	0.999464432246158	0	0	0
604	MemoryB	4.19306548805351	7.7710193562398	0.814196812792908	#B280B9	0	0	0.952292769554462	0.047604239145865
605	CD14mono	-9.61507049827461	0.369729595173364	0.408099424591402	#F28238	0.789701336907919	0	0.0984300216006392	0.103490045958575
606	late-Ery	-6.63370338706856	-10.9461494517436	0.912386677072786	#901838	0	0.999999999999774	0	0
607	early-Ery	-6.21846548347359	-6.39709149123334	0.709557148725708	#CC1F39	0	0.999999999999602	0	0
608	CD14mono	-8.33296982078438	1.87250556229449	0.382974090537608	#F28238	0.999753960782673	0	0	0
609	pro/pre-B	-2.03521147994881	8.78841628311968	0.698255109411441	#A896C8	0	0	0.979745217518134	0.0202110524739604
610	late-Ery	-7.58736196784859	-10.5692888331523	0.900013408988697	#901838	0	0.999999999999771	0	0
611	late-Ery	-7.8055311801899	-10.0928798747172	0.900822880017383	#901838	0	0.999999999999789	0	0
612	NaiveB	3.15799649925346	10.6142553257833	0.876804520198643	#A896C8	0	0	0.995282753592833	0
613	CD14mono	-11.1566764476765	0.814257280815606	0.356545889627469	#F28238	0.998042621292946	0	0	0
614	CD14mono	-10.2490588787067	1.05303467987872	0.394976626785952	#F28238	0.999870754161896	0	0	0
615	CD4	8.83589156837578	-0.559073565613265	0.98173623756199	#005F9F	0	0	0	0.998576074240777
616	CD14mono	-8.77991405753975	1.30747951744891	0.395076039612761	#F28238	0.999870308278553	0	0	0
617	NaiveB	4.32612403602715	12.309847252358	0.879099163149277	#A896C8	0	0	0.995720736285253	0
618	late-Ery	-6.54730478553657	-10.921766860496	0.914693715747824	#901838	0	0.999999999999778	0	0
619	CD14mono	-11.5091573360432	-0.00450675011777413	0.394119004702124	#F28238	0.999865855051547	0	0	0
620	NK	3.9412482616436	-9.31567536116743	0.998119565659084	#492264	0	0	0	0.999359054954221
621	GMP	-5.05321279792671	3.96231593369341	0.215650111223318	#FAA31B	0.992945586576746	0	0	0
622	plasmaB	4.06942161293144	5.62320317505694	0.653149013402776	#C757A1	0	0	0.629249632204743	0.369949929056443
623	NaiveB	3.4004300472271	11.4927581715474	0.870152098444328	#A896C8	0	0	0.994436797955293	0
624	CD8	4.74885495872612	-2.94524441481733	0.983513113904521	#1481C4	0	0	0	0.998764764185158
625	MEP	-2.92957536010628	-2.09645365000867	0.203806579543042	#EF3741	0	0.994908594734964	0	0
626	CD14mono	-9.0088626506794	1.48779894589282	0.394335021898371	#F28238	0.99986354513984	0	0	0
627	CD14mono	-9.94484344749336	-0.865667982112403	0.399129100943161	#F28238	0.999889883752413	0	0	0
628	CLP	0.333649539662552	5.58670319794512	0.416962457840979	#9AD9E9	0	0	0.974568475662641	0.0251360525683106
629	CD14mono	-8.12130371360664	1.48373986958361	0.394061280863501	#F28238	0.999860916360691	0	0	0
630	pDC	-2.67304745941048	5.11325062989092	0.190651440961165	#854199	0.975713192596216	0.0113970146599554	0.0101013177519719	0
631	NaiveB	3.67064222068901	9.82953585862017	0.874406453563242	#A896C8	0	0	0.994346369077433	0
632	NK	4.52154811592217	-9.61435185195112	0.996797559925551	#492264	0	0	0	0.999331424584745
633	NaiveB	3.34225257606621	10.8611225056539	0.876809797953408	#A896C8	0	0	0.995293679171436	0
634	CD16mono	-8.41892067222481	5.14014424561358	0.371535376833247	#F26625	0.999346841629147	0	0	0
635	CD16mono	-9.44039455680733	5.71920766114092	0.357431794130674	#F26625	0.998760222482412	0	0	0
636	NK	4.23241265983696	-9.59917603255414	0.998532346797319	#492264	0	0	0	0.999368178600263
637	late-Ery	-6.61196533470039	-10.9162708354106	0.89541320947698	#901838	0	0.999999999999336	0	0
638	NK	4.44354280204887	-9.62735520125532	0.916567882947764	#492264	0	0	0.0442015601193939	0.955008440163941
639	CD14mono	-9.24060741691475	1.32510866402483	0.395346441108213	#F28238	0.999872911597716	0	0	0
640	MemoryB	4.00998386116142	9.10792674301959	0.866758849214874	#B280B9	0	0	0.99182839110356	0
641	CD14mono	-10.5490371349323	-0.584386689673896	0.397350804112947	#F28238	0.999883770683392	0	0	0
642	pDC	-2.61122576026802	4.50260628937579	0.114697397190317	#854199	0.975696621973331	0.0114068158833285	0.0101079588011424	0
643	NK	3.2834285137188	-7.64915333510541	0.996179014616949	#492264	0	0	0	0.999313365443213
644	CD4	6.84299358101006	1.74270071266985	0.972379217791436	#005F9F	0	0	0	0.997983237182981
645	NaiveB	3.81108602256889	11.7190364766011	0.877116927847534	#A896C8	0	0	0.995307465706494	0
646	GMP	-11.0184747341145	1.44024576424456	0.378860974068246	#FAA31B	0.999637635775556	0	0	0
647	MemoryB	3.77375920982475	8.7878765034566	0.861043248111642	#B280B9	0	0	0.986994157981351	0.0129777648110023
648	CD16mono	-9.43556705741768	5.90529574631548	0.346059039262912	#F26625	0.998140718368123	0	0	0
649	CD14mono	-8.04105488090401	-0.433393536221023	0.396944165116621	#F28238	0.999879229836087	0	0	0
650	CD14mono	-9.48771683006172	1.03833450554705	0.397709220489559	#F28238	0.999880558000774	0	0	0
651	CD8	3.13816412658806	-4.44402848006391	0.98562474484499	#1481C4	0	0	0	0.998894519815933
652	CD4	6.93177446098442	1.17004646538592	0.974818373654671	#005F9F	0	0	0	0.998266706882874
653	NaiveB	3.8488365051281	11.405490295876	0.877270158422766	#A896C8	0	0	0.995354045577688	0
654	pDC	-2.87950483589058	4.8845766949544	0.185084646710841	#854199	0.975713164129814	0.0113970314978836	0.0101013291599693	0
655	NaiveB	3.15825613708611	9.37290419815875	0.791300524524631	#A896C8	0	0	0.694884571408395	0.304456747287425
656	NaiveB	4.70382388801689	10.676974670876	0.877979687643088	#A896C8	0	0	0.995400280303972	0
657	NK	3.4302733776104	-6.48807869673872	0.990855512481578	#492264	0	0	0	0.999160888343305
658	CD4	7.01397117347832	0.86993088005877	0.958740855213473	#005F9F	0	0	0	0.996109888807629
659	CD14mono	-7.97116056709175	-0.179324654947753	0.398124757007956	#F28238	0.999884368927509	0	0	0
660	CD8	-1.55560032157783	10.0892890858541	0.934817492348858	#1481C4	0	0	0.03345829360673	0.965904211208837
661	MemoryB	4.27818664283867	8.65837229966021	0.864459546539818	#B280B9	0	0	0.990448141980191	0
662	late-Ery	-7.35761038093452	-11.827266318809	0.911706914172447	#901838	0	0.999999999999786	0	0
663	CD8	4.44920715065117	-4.59265814543867	0.986537553126601	#1481C4	0	0	0	0.998955615461189
664	NK	3.57034596176262	-9.57700501204633	0.998278987976641	#492264	0	0	0	0.999362657927891
665	CLP	0.275211804820252	5.93229665039874	0.431875050730925	#9AD9E9	0	0	0.974589256978954	0.0251365599018337
666	CD4	9.33190902443047	0.943950788963799	0.977917812610666	#005F9F	0	0	0	0.998469739055892
667	CD14mono	-9.49598518638496	-0.561846567403312	0.381272746915889	#F28238	0.999771787885866	0	0	0
668	CD14mono	-9.65910736350899	1.09065593956805	0.38680600418027	#F28238	0.999807148989472	0	0	0
669	CD4	7.21684297294731	-0.575167490254874	0.977805348669053	#005F9F	0	0	0	0.99850835456258
670	CD14mono	-11.5501968029011	0.641429262150292	0.388717587627442	#F28238	0.999833942588622	0	0	0
671	CD8	5.88111480445976	-0.407385056923862	0.977531197003158	#1481C4	0	0	0	0.998485676090183
672	CD14mono	-8.49229255943184	0.927581088531976	0.398856147386545	#F28238	0.99988685116369	0	0	0
673	NK	4.32757075996513	-9.73597012282514	0.998921506777561	#492264	0	0	0	0.999376153893558
674	CD16mono	-8.60463157920723	5.19568099259234	0.372250439266658	#F26625	0.999373532095263	0	0	0
675	MemoryB	4.02459558220024	8.44261016129351	0.859312057904677	#B280B9	0	0	0.987458184027336	0.012514740511298
676	CD14mono	-10.258210337447	-0.866980714808936	0.399547595697203	#F28238	0.999891812669612	0	0	0
677	NaiveB	4.70577081413384	10.7408937382588	0.866669833931479	#A896C8	0	0	0.989695353797638	0.0102824003768682
678	MemoryB	4.19063028068657	8.04745520829058	0.844532652115471	#B280B9	0	0	0.970538440166133	0.0293979577767721
679	CD14mono	-9.30708328513985	-1.10234902621412	0.398954688469894	#F28238	0.999889152344839	0	0	0
680	pro/pre-B	-1.88148502139931	9.99072875260211	0.708622631005496	#A896C8	0	0	0.57513403901207	0.423948668949332
681	early-Ery	-7.20394245414619	-7.80517683745527	0.793684880316215	#CC1F39	0	0.999999999999689	0	0
682	pDC	-2.5643247726429	5.33111323593951	0.188851968188668	#854199	0.975713191889386	0.0113970150781856	0.0101013180351004	0
683	CD14mono	-7.68685261039619	2.4364999699483	0.379785732433656	#F28238	0.999682967526706	0	0	0
684	late-Ery	-7.48195091514473	-11.5984674525371	0.911791196165212	#901838	0	0.999999999999774	0	0
685	CD14mono	-9.32315841941719	1.62178303479052	0.394735641591341	#F28238	0.99986733435028	0	0	0
686	CD4	6.8697903987896	-0.591673864137168	0.980410950797676	#005F9F	0	0	0	0.998549364006168
687	pro/pre-B	1.48204549522514	10.6537383961568	0.849294128398777	#A896C8	0	0	0.988822704090146	0.0111531661921692
688	CD16mono	-9.10436550407295	5.92090214966631	0.366205402131597	#F26625	0.999151357564848	0	0	0
689	CD14mono	-10.3744975688923	0.038974122990136	0.39713881255798	#F28238	0.999882362581086	0	0	0
690	NaiveB	3.26778396339531	11.7732728886495	0.878379721348285	#A896C8	0	0	0.995653184763582	0
691	plasmaB	3.4439645645153	6.05267705201006	0.603518675113079	#C757A1	0	0	0.621449826948691	0.368989035763608
692	GMP	-6.06054989127998	2.57897962807513	0.236619257258495	#FAA31B	0.993875239548737	0	0	0
693	CD8	5.52243455619926	-0.848526997577186	0.977989852063775	#1481C4	0	0	0	0.998533513150634
694	CLP	-0.974389529513168	3.97317876099444	0.236280561519884	#9AD9E9	0	0	0.957886658154345	0.0247287999601848
695	CD14mono	-9.2819053295124	-0.0594079923739387	0.401153420346065	#F28238	0.999897369000383	0	0	0
696	NK	2.8408904907238	-9.67933045149946	0.997387566598399	#492264	0	0	0	0.999347197766392
697	late-Ery	-7.83823028831367	-10.0727249217143	0.902542937465918	#901838	0	0.999999999999792	0	0
698	NK	-2.69939080505257	4.75288094757891	0.886028018389661	#492264	0	0	0.0757237543132335	0.923124163213741
699	LMPP	-2.08981767921333	2.45395864724017	0.0168497766129207	#00AF99	0.442204334417083	0.33288019805132	0.218143522491023	0
700	late-Ery	-7.42789999275093	-10.7066694331279	0.907464437024213	#901838	0	0.999999999999797	0	0
701	NK	3.32016810150261	-8.97389374495649	0.999113396564306	#492264	0	0	0	0.999379883814619
702	CD4	9.66159518928642	0.948847191322808	0.981709362289762	#005F9F	0	0	0	0.998573340370411
703	CD14mono	-11.7931911113728	0.452280418861871	0.384665411077962	#F28238	0.999786454776201	0	0	0
704	early-Ery	-4.21943060188179	-5.06981669188642	0.565024974373098	#CC1F39	0	0.999999999434705	0	0
705	NK	3.66933568687553	-8.3558813166728	0.994101404210472	#492264	0	0	0	0.999276836197655
706	early-Ery	-6.7316729190815	-6.83475456954145	0.743456872915654	#CC1F39	0	0.999999999999678	0	0
707	NK	3.32004054756279	-10.0728031230082	0.99873219922145	#492264	0	0	0	0.99937243360399
708	CLP	-0.713771438883591	6.99479760407305	0.500752580280712	#9AD9E9	0	0	0.974784037698884	0.0251413150733649
709	CD14mono	-11.1532746913898	-0.357263965617652	0.39635737568711	#F28238	0.999878853711377	0	0	0
710	CD4	6.86471494407768	0.286218659866814	0.977113969203708	#005F9F	0	0	0	0.998444646972388
711	CD8	4.4004014369976	-0.939051909457679	0.974854623182794	#1481C4	0	0	0	0.998267123564527
712	NaiveB	3.5497904655468	10.0027288365254	0.877077110820711	#A896C8	0	0	0.995337423356434	0
713	CD4	9.03473838539238	0.711467998016839	0.981407374359952	#005F9F	0	0	0	0.998547318702995
714	CD4	7.71169122429009	0.85621930836535	0.98052045356717	#005F9F	0	0	0	0.998532539220673
715	NK	4.62391504020805	-9.42982826949262	0.997181102341726	#492264	0	0	0	0.999340152896139
716	pDC	-2.46220937995796	5.03662146805621	0.185958324308813	#854199	0.975713178432913	0.0113970230377383	0.0101013234277993	0
717	CD14mono	-9.16057411460762	3.01667656182147	0.350901268585284	#F28238	0.998317861521373	0	0	0
718	late-Ery	-5.90916267661934	-12.4582544398417	0.852876725070586	#901838	0	0.999999999998754	0	0
719	CD4	6.74899848671074	-0.237571930598254	0.976885846813656	#005F9F	0	0	0	0.998434302802867
720	CD8	3.86051114769096	-4.7543245387187	0.987256732491421	#1481C4	0	0	0	0.998989518989063
721	NK	2.82183393211479	-9.99596462966108	0.994833167652363	#492264	0	0	0	0.999292339677685
722	CD14mono	-7.65874115257149	2.68755234955645	0.383283482315445	#F28238	0.99975748447931	0	0	0
723	early-Ery	-6.1233793857563	-5.98748121977949	0.705015286010767	#CC1F39	0	0.999999999999579	0	0
724	CD14mono	-10.8039123180378	0.519580321300988	0.394528060096933	#F28238	0.999868195086396	0	0	0
725	CD8	4.39236673088188	-2.50244580031538	0.980325912994205	#1481C4	0	0	0	0.998645120859185
726	CD4	8.4215629932415	0.903509514320855	0.97191850313396	#005F9F	0	0	0	0.997876142373319
727	CD4	6.54111369819756	1.05201210259295	0.968064742636127	#005F9F	0	0	0	0.997546289251907
728	MEP	-3.25960866241341	-2.63557873488569	0.298794277621334	#EF3741	0	0.999892652905755	0	0
729	CD14mono	-8.19031826286201	0.521783130157952	0.395088028168193	#F28238	0.999871304143234	0	0	0
730	NaiveB	3.82553347320671	12.0921768116841	0.878894994175315	#A896C8	0	0	0.995665615707971	0
731	pro/pre-B	-0.693532324122238	7.49365605591631	0.611272077698865	#A896C8	0	0	0.976251265347821	0.0236971759868034
732	CD8	4.67093309135551	-3.2576819491496	0.983587810893824	#1481C4	0	0	0	0.998765630378722
733	GMP	-4.72528377799873	3.7669795918355	0.195956764360686	#FAA31B	0.990996674245064	0	0	0
734	CD8	4.62228521080132	-2.26593397380018	0.977977547339448	#1481C4	0	0	0	0.998541923704224
735	CD8	3.29486736030693	-2.71593533278608	0.959805912257844	#1481C4	0	0	0	0.9958225994983
736	CD8	4.16180976600761	-1.82343600512647	0.973609656544793	#1481C4	0	0	0	0.998152715327211
737	CLP	-0.809542274760055	4.24064769028521	0.278674059404265	#9AD9E9	0	0	0.968182458741327	0.0249801509683118
738	GMP	-7.33642355232124	3.33255662201739	0.295438220332685	#FAA31B	0.994590806681009	0	0	0
739	early-Ery	-7.58008018760567	-8.63562260390424	0.828970517024953	#CC1F39	0	0.99999999999969	0	0
740	CD14mono	-8.8157941463459	1.74733914612627	0.389814355322747	#F28238	0.99983498104576	0	0	0
741	NK	3.77251752586479	-8.85614071608686	0.988398041970401	#492264	0	0	0	0.998955270574606
742	CD14mono	-8.49472538261299	1.95827950714922	0.391543298852455	#F28238	0.999844764119932	0	0	0
743	CD14mono	-8.48656002311592	2.4350224900136	0.38821169700317	#F28238	0.999803468483544	0	0	0
744	CD4	6.29214032859917	0.77473451374865	0.97351085326375	#005F9F	0	0	0	0.99810343199746
745	CD4	6.11773618431206	0.548328058708672	0.969728553559071	#005F9F	0	0	0	0.997714481093874
746	HSC/MPP	-2.00276378421669	1.38500966309405	0.00846100805801796	#0E4421	0.43087637192403	0.345752562575558	0.216666562767365	0
747	NK	3.44149287910576	-6.89721880675458	0.967686070065383	#492264	0	0	0	0.997018190897366
748	CD4	6.68205007286186	0.568165855396752	0.97696688124976	#005F9F	0	0	0	0.998427901106232
749	NaiveB	4.04961332054253	11.163118736733	0.877252977368438	#A896C8	0	0	0.995339377944233	0
750	CD4	8.93649276466484	0.0806063878426598	0.97675830005838	#005F9F	0	0	0	0.998416665874672
751	early-Ery	-7.02604118614082	-7.47153769255781	0.786405667711054	#CC1F39	0	0.999999999999689	0	0
752	CD14mono	-9.20210663108711	-0.963739736091132	0.346138320425861	#F28238	0.997874276879348	0	0	0
753	NK	3.98226627082939	-6.02340899230146	0.988656064825034	#492264	0	0	0	0.999066521888286
754	CD14mono	-10.7973186138142	-1.01886676074171	0.397584271888884	#F28238	0.999884938318858	0	0	0
755	CD16mono	-7.80150905876045	4.67046918152667	0.373991471743145	#F26625	0.999440977806778	0	0	0
756	NK	3.58263238639946	-9.80611572981977	0.999173978564304	#492264	0	0	0	0.999381083928042
757	CD14mono	-9.45354858665352	0.735714452255731	0.394756374830903	#F28238	0.999867672667356	0	0	0
758	CD8	3.7674246665966	-3.45934258223676	0.983929254265409	#1481C4	0	0	0	0.998783798790546
759	CD14mono	-11.0692855480183	-0.220557225953574	0.394204223402834	#F28238	0.999865522901447	0	0	0
760	Baso	-3.93639222411995	-0.283368840899105	0.0284439904189388	#67B545	0.560897157147217	0.259843449417553	0.173335594735978	0
761	late-Ery	-6.80256239204292	-10.709741218101	0.911825651108612	#901838	0	0.999999999999792	0	0
762	CD14mono	-10.8883868816364	-0.489346129905219	0.396813112526393	#F28238	0.999880375279735	0	0	0
763	NaiveB	4.14221795768852	9.84460677384234	0.875089614051937	#A896C8	0	0	0.994655890674848	0
764	pDC	-2.83673373489265	5.77070798157549	0.192505009438432	#854199	0.975713193338253	0.011397014220991	0.0101013174546452	0
765	CD4	7.60396274299736	-1.74188433409833	0.979818380616413	#005F9F	0	0	0	0.998615762135039
766	early-Ery	-5.82349077491646	1.68029441117144	0.416410915204002	#CC1F39	0.0305268116539952	0	0.130651593717111	0.837700477503562
767	NK	3.33697422714348	-8.43990479231977	0.995489231145289	#492264	0	0	0	0.999290726769159
768	MEP	-2.15434829025154	-0.58757804156446	0.0589455849384323	#EF3741	0.32872544834413	0.479592307371267	0.186032500113479	0
769	CD14mono	-10.259783900069	-0.224855898033614	0.39499215365116	#F28238	0.999870249972443	0	0	0
770	GMP	-6.95378652839546	2.59114755867815	0.24330812839259	#FAA31B	0.993599548820642	0	0	0
771	CD4	6.36502298088188	1.4257977175603	0.968182450101491	#005F9F	0	0	0	0.997518044505654
772	pDC	-2.60557595519905	5.64112939118243	0.191124933535675	#854199	0.975713193316925	0.0113970142336245	0.0101013174631755	0
773	GMP	-9.17336002616768	2.57962264298296	0.290145329840493	#FAA31B	0.994536129970094	0	0	0
774	CD14mono	-10.7362567546833	-0.53872994900846	0.39543654641857	#F28238	0.99987410224179	0	0	0
775	CD14mono	-8.15317837028389	0.102359877813821	0.395172350382531	#F28238	0.999871933025964	0	0	0
